customer_id,product_id,interaction_type,interaction_date,rating
CUST000352,PROD0019,viewed,2025-05-17,1
CUST002271,PROD0001,viewed,2025-12-04,3
CUST001167,PROD0011,purchased,2025-04-12,5
CUST000908,PROD0020,clicked,2024-12-06,2
CUST001102,PROD0006,viewed,2024-03-22,2
CUST003082,PROD0025,viewed,2025-04-01,1
CUST001343,PROD0009,applied,2024-06-08,4
CUST004637,PROD0007,viewed,2024-02-15,1
CUST001728,PROD0004,viewed,2025-09-02,3
CUST001995,PROD0017,viewed,2025-08-04,1
CUST003181,PROD0009,clicked,2025-05-26,1
CUST004003,PROD0014,viewed,2025-10-23,1
CUST003483,PROD0003,clicked,2024-01-06,4
CUST003574,PROD0024,viewed,2025-06-24,4
CUST000700,PROD0002,clicked,2024-09-16,4
CUST003776,PROD0012,applied,2024-08-05,2
CUST004869,PROD0022,viewed,2025-06-02,4
CUST000165,PROD0025,purchased,2024-11-15,5
CUST000775,PROD0019,clicked,2024-04-18,4
CUST004376,PROD0017,viewed,2024-10-09,3
CUST004225,PROD0010,viewed,2025-02-14,2
CUST002066,PROD0008,purchased,2025-12-25,5
CUST003749,PROD0018,viewed,2025-08-08,2
CUST002632,PROD0016,viewed,2024-07-30,1
CUST001145,PROD0009,applied,2024-04-07,2
CUST004102,PROD0005,viewed,2024-04-26,2
CUST004677,PROD0006,viewed,2024-01-01,3
CUST004424,PROD0001,viewed,2025-09-03,1
CUST000025,PROD0018,purchased,2025-11-21,5
CUST000598,PROD0023,viewed,2025-02-05,4
CUST004839,PROD0015,clicked,2024-09-14,1
CUST001367,PROD0019,applied,2024-09-15,1
CUST004719,PROD0005,clicked,2025-09-28,3
CUST003772,PROD0018,viewed,2024-01-03,3
CUST004235,PROD0011,purchased,2024-02-15,4
CUST001359,PROD0016,viewed,2024-03-09,4
CUST004666,PROD0024,purchased,2025-04-08,4
CUST001184,PROD0016,viewed,2024-10-03,2
CUST001541,PROD0007,viewed,2024-10-22,2
CUST004153,PROD0003,viewed,2025-07-09,3
CUST003954,PROD0003,clicked,2025-07-23,2
CUST001281,PROD0020,applied,2025-12-04,3
CUST004180,PROD0006,clicked,2025-05-17,2
CUST004496,PROD0018,clicked,2024-07-15,4
CUST003742,PROD0010,viewed,2025-04-16,1
CUST004648,PROD0017,viewed,2025-02-18,4
CUST003614,PROD0016,clicked,2025-05-01,3
CUST001070,PROD0013,viewed,2024-05-05,1
CUST000528,PROD0006,viewed,2025-03-27,1
CUST002149,PROD0016,viewed,2025-02-10,2
CUST002057,PROD0015,viewed,2025-05-07,4
CUST001422,PROD0023,clicked,2025-06-14,1
CUST001483,PROD0012,clicked,2025-09-03,1
CUST002682,PROD0009,viewed,2024-12-19,1
CUST002258,PROD0021,purchased,2025-09-09,4
CUST003456,PROD0008,purchased,2025-07-31,5
CUST003687,PROD0025,viewed,2024-05-18,2
CUST003455,PROD0010,viewed,2025-11-26,3
CUST003724,PROD0022,purchased,2025-03-16,5
CUST002047,PROD0018,clicked,2024-03-20,1
CUST002969,PROD0012,viewed,2024-07-09,2
CUST004223,PROD0012,purchased,2025-09-09,5
CUST001683,PROD0003,viewed,2025-10-17,1
CUST002793,PROD0019,clicked,2025-04-14,1
CUST004669,PROD0005,viewed,2025-11-10,1
CUST000667,PROD0024,purchased,2025-10-13,5
CUST001584,PROD0023,viewed,2024-04-02,3
CUST003010,PROD0018,clicked,2024-06-06,4
CUST000543,PROD0014,purchased,2024-07-04,5
CUST003091,PROD0012,purchased,2025-03-19,4
CUST004934,PROD0011,viewed,2025-08-15,1
CUST001571,PROD0015,clicked,2025-01-14,4
CUST000548,PROD0019,viewed,2025-01-11,3
CUST003211,PROD0022,clicked,2025-12-31,3
CUST002090,PROD0019,clicked,2024-02-22,4
CUST000293,PROD0016,clicked,2025-11-26,3
CUST004115,PROD0004,applied,2024-05-25,4
CUST003681,PROD0007,clicked,2025-11-27,2
CUST000252,PROD0021,purchased,2024-03-12,4
CUST000914,PROD0004,clicked,2024-11-22,1
CUST002220,PROD0019,purchased,2025-05-08,4
CUST002344,PROD0025,applied,2025-01-30,3
CUST003771,PROD0007,clicked,2024-09-06,2
CUST000163,PROD0014,purchased,2025-07-22,4
CUST002783,PROD0011,viewed,2025-09-15,2
CUST002094,PROD0016,viewed,2025-10-23,3
CUST003093,PROD0009,applied,2025-07-17,1
CUST001195,PROD0020,clicked,2025-11-23,4
CUST002475,PROD0006,viewed,2024-09-11,4
CUST003857,PROD0010,clicked,2024-12-26,3
CUST001361,PROD0021,clicked,2024-02-03,1
CUST003768,PROD0022,clicked,2025-04-29,3
CUST001878,PROD0012,clicked,2025-09-09,4
CUST001499,PROD0023,applied,2024-04-06,2
CUST003982,PROD0014,viewed,2024-08-15,4
CUST002013,PROD0022,viewed,2025-03-11,1
CUST001373,PROD0021,applied,2025-06-02,2
CUST001142,PROD0001,clicked,2024-10-09,3
CUST001274,PROD0020,viewed,2024-11-28,1
CUST000898,PROD0001,clicked,2024-10-02,3
CUST001793,PROD0009,purchased,2024-07-22,4
CUST001534,PROD0006,clicked,2025-08-02,3
CUST004917,PROD0024,viewed,2024-10-19,4
CUST002233,PROD0003,clicked,2024-05-18,4
CUST004528,PROD0024,purchased,2025-04-16,4
CUST003990,PROD0001,viewed,2025-06-02,2
CUST000808,PROD0005,viewed,2024-01-27,2
CUST001385,PROD0006,clicked,2024-07-27,2
CUST002328,PROD0017,viewed,2024-03-07,4
CUST001101,PROD0010,clicked,2024-10-31,1
CUST003862,PROD0009,purchased,2024-07-19,5
CUST004582,PROD0015,purchased,2024-11-16,5
CUST003254,PROD0006,viewed,2024-12-12,1
CUST002605,PROD0021,purchased,2024-08-09,4
CUST002630,PROD0006,viewed,2024-09-29,3
CUST004519,PROD0021,purchased,2025-07-21,5
CUST002888,PROD0014,purchased,2025-10-05,5
CUST004227,PROD0007,clicked,2024-01-10,4
CUST000917,PROD0006,viewed,2024-09-06,2
CUST004051,PROD0009,applied,2024-12-26,2
CUST000802,PROD0019,applied,2025-05-16,4
CUST002531,PROD0011,applied,2025-12-05,2
CUST004793,PROD0011,purchased,2024-12-24,5
CUST002371,PROD0023,applied,2024-01-28,4
CUST003974,PROD0016,viewed,2024-10-01,1
CUST003079,PROD0007,viewed,2024-11-23,3
CUST001400,PROD0021,viewed,2025-10-05,1
CUST002926,PROD0005,viewed,2024-08-08,2
CUST001178,PROD0023,clicked,2025-08-03,4
CUST003778,PROD0011,clicked,2024-03-09,4
CUST002202,PROD0009,clicked,2025-10-23,2
CUST001475,PROD0006,clicked,2024-09-19,1
CUST002128,PROD0012,viewed,2024-12-17,3
CUST003500,PROD0013,purchased,2025-06-13,5
CUST003394,PROD0024,viewed,2024-10-21,3
CUST004014,PROD0008,clicked,2024-02-24,2
CUST001366,PROD0022,viewed,2024-01-30,3
CUST001705,PROD0012,purchased,2024-10-10,5
CUST003288,PROD0008,applied,2025-05-25,4
CUST002150,PROD0021,clicked,2025-07-08,1
CUST004625,PROD0021,purchased,2024-06-26,4
CUST000551,PROD0022,viewed,2024-08-07,3
CUST003048,PROD0025,applied,2025-11-21,3
CUST000229,PROD0013,viewed,2025-10-20,3
CUST003898,PROD0018,viewed,2024-10-03,4
CUST003054,PROD0012,clicked,2024-08-13,2
CUST001740,PROD0007,applied,2025-08-20,3
CUST002715,PROD0019,clicked,2025-10-15,2
CUST004820,PROD0001,viewed,2024-09-13,2
CUST004644,PROD0004,clicked,2024-10-17,4
CUST002931,PROD0008,applied,2025-04-28,1
CUST001142,PROD0005,applied,2024-03-03,3
CUST000380,PROD0001,viewed,2024-07-09,1
CUST003700,PROD0015,purchased,2024-08-08,5
CUST001566,PROD0015,viewed,2024-04-07,4
CUST003401,PROD0023,viewed,2024-10-30,2
CUST003907,PROD0007,purchased,2024-02-29,5
CUST002480,PROD0012,viewed,2024-06-14,4
CUST002216,PROD0017,applied,2025-11-29,2
CUST002524,PROD0009,purchased,2025-07-30,4
CUST003417,PROD0004,viewed,2024-11-21,1
CUST001769,PROD0020,viewed,2024-02-10,2
CUST001980,PROD0006,viewed,2024-08-12,4
CUST003270,PROD0009,applied,2024-03-18,4
CUST002580,PROD0010,applied,2024-06-18,3
CUST000546,PROD0004,viewed,2024-10-23,4
CUST003795,PROD0019,clicked,2025-06-17,3
CUST001177,PROD0020,viewed,2025-02-27,3
CUST000512,PROD0001,viewed,2024-02-07,4
CUST002879,PROD0025,purchased,2024-02-21,5
CUST004209,PROD0024,applied,2025-07-24,3
CUST003377,PROD0018,clicked,2024-12-16,3
CUST000443,PROD0025,viewed,2025-02-15,4
CUST004052,PROD0010,purchased,2025-07-26,5
CUST002117,PROD0024,applied,2025-08-11,1
CUST003919,PROD0005,purchased,2024-04-13,4
CUST003736,PROD0008,clicked,2024-11-29,2
CUST003223,PROD0021,clicked,2025-12-26,1
CUST004783,PROD0008,purchased,2024-01-20,4
CUST000341,PROD0015,clicked,2024-09-20,1
CUST000567,PROD0021,clicked,2025-03-10,2
CUST001990,PROD0010,clicked,2024-06-27,4
CUST004715,PROD0009,viewed,2025-11-27,3
CUST000159,PROD0006,viewed,2025-02-17,4
CUST001452,PROD0008,viewed,2024-04-10,3
CUST004049,PROD0003,purchased,2024-10-01,4
CUST003821,PROD0012,viewed,2025-07-11,2
CUST002237,PROD0024,clicked,2024-06-19,2
CUST002102,PROD0017,viewed,2024-04-29,1
CUST001798,PROD0013,clicked,2024-02-01,4
CUST002926,PROD0024,viewed,2024-04-30,1
CUST003350,PROD0009,viewed,2025-03-22,4
CUST000529,PROD0013,applied,2025-04-10,3
CUST000164,PROD0023,applied,2025-05-17,3
CUST004384,PROD0011,applied,2025-11-05,1
CUST002155,PROD0025,viewed,2024-11-27,3
CUST001512,PROD0024,purchased,2024-10-04,5
CUST004427,PROD0016,clicked,2024-09-28,3
CUST004757,PROD0016,clicked,2024-07-30,1
CUST001340,PROD0006,viewed,2024-01-14,1
CUST002128,PROD0004,viewed,2025-03-03,1
CUST001219,PROD0019,purchased,2024-04-03,4
CUST001620,PROD0003,purchased,2024-12-07,5
CUST001356,PROD0001,clicked,2024-03-24,4
CUST001947,PROD0006,clicked,2025-11-28,3
CUST001400,PROD0001,clicked,2024-08-28,4
CUST001499,PROD0005,purchased,2024-03-03,4
CUST004647,PROD0022,purchased,2024-12-18,5
CUST002809,PROD0024,applied,2025-05-04,3
CUST000400,PROD0006,applied,2024-10-15,2
CUST001470,PROD0009,viewed,2024-06-30,3
CUST003585,PROD0020,clicked,2025-10-28,1
CUST003339,PROD0016,applied,2025-05-23,4
CUST001061,PROD0007,clicked,2024-03-09,2
CUST004616,PROD0002,viewed,2025-07-02,3
CUST002874,PROD0004,applied,2024-09-01,3
CUST004954,PROD0003,viewed,2025-01-03,3
CUST004604,PROD0025,viewed,2025-04-07,1
CUST002148,PROD0013,viewed,2024-04-04,4
CUST003016,PROD0014,clicked,2024-12-12,1
CUST001720,PROD0005,viewed,2024-05-14,1
CUST002068,PROD0010,viewed,2025-09-20,3
CUST001371,PROD0016,purchased,2025-09-03,4
CUST004702,PROD0020,viewed,2024-03-21,3
CUST004056,PROD0022,clicked,2024-01-10,3
CUST003926,PROD0023,clicked,2024-12-05,2
CUST002159,PROD0021,clicked,2024-10-25,1
CUST002619,PROD0008,viewed,2024-10-24,3
CUST001544,PROD0016,viewed,2024-04-30,1
CUST003489,PROD0025,viewed,2024-01-22,4
CUST000408,PROD0022,purchased,2024-02-23,5
CUST004447,PROD0001,applied,2025-06-30,3
CUST003107,PROD0011,viewed,2024-11-14,1
CUST004740,PROD0007,viewed,2024-08-27,4
CUST000822,PROD0017,clicked,2025-07-16,2
CUST000333,PROD0008,clicked,2024-04-25,3
CUST004057,PROD0015,viewed,2025-05-12,4
CUST004673,PROD0010,clicked,2025-04-24,2
CUST002130,PROD0017,purchased,2025-04-03,5
CUST002638,PROD0006,viewed,2025-11-18,2
CUST001615,PROD0006,applied,2024-04-14,3
CUST001207,PROD0021,viewed,2024-03-31,1
CUST002563,PROD0007,viewed,2025-08-06,1
CUST000670,PROD0005,applied,2025-10-21,3
CUST003616,PROD0024,purchased,2024-06-18,5
CUST004612,PROD0023,viewed,2024-01-30,3
CUST004506,PROD0012,viewed,2025-04-22,3
CUST002776,PROD0021,purchased,2024-10-03,5
CUST002920,PROD0007,purchased,2024-03-28,5
CUST000936,PROD0005,clicked,2024-08-28,4
CUST004247,PROD0003,viewed,2025-04-06,3
CUST002712,PROD0024,purchased,2025-04-07,5
CUST000643,PROD0006,clicked,2025-09-18,1
CUST003017,PROD0007,clicked,2024-03-21,1
CUST001497,PROD0024,clicked,2025-10-23,4
CUST003927,PROD0001,purchased,2025-06-01,5
CUST001456,PROD0008,viewed,2024-02-13,4
CUST001720,PROD0023,viewed,2024-12-04,4
CUST004275,PROD0025,viewed,2025-11-19,4
CUST000458,PROD0007,viewed,2025-02-24,3
CUST003600,PROD0018,viewed,2025-03-11,3
CUST000174,PROD0018,purchased,2025-06-02,5
CUST004907,PROD0007,applied,2024-05-02,3
CUST004872,PROD0003,viewed,2025-02-05,3
CUST001159,PROD0017,clicked,2024-06-09,2
CUST004215,PROD0009,viewed,2024-01-25,4
CUST001207,PROD0012,clicked,2024-09-29,1
CUST004273,PROD0009,viewed,2025-06-06,4
CUST001834,PROD0017,clicked,2025-09-30,3
CUST002115,PROD0004,clicked,2025-03-19,1
CUST000492,PROD0004,viewed,2025-06-13,3
CUST001816,PROD0024,viewed,2024-10-13,2
CUST001824,PROD0023,viewed,2025-07-01,3
CUST003590,PROD0009,clicked,2024-01-15,3
CUST002544,PROD0008,viewed,2024-02-02,4
CUST000491,PROD0017,clicked,2024-06-13,4
CUST000587,PROD0003,viewed,2025-10-22,4
CUST002121,PROD0001,clicked,2025-04-28,1
CUST000943,PROD0018,viewed,2025-07-30,4
CUST004004,PROD0024,viewed,2025-02-02,2
CUST001150,PROD0009,viewed,2025-03-21,1
CUST000362,PROD0023,applied,2024-06-19,2
CUST002993,PROD0019,viewed,2024-08-03,2
CUST001149,PROD0007,applied,2025-11-14,3
CUST001420,PROD0023,viewed,2024-12-09,4
CUST001352,PROD0023,viewed,2025-12-19,4
CUST000942,PROD0022,viewed,2024-05-17,2
CUST004776,PROD0018,clicked,2024-02-02,1
CUST001266,PROD0006,purchased,2025-03-05,5
CUST003571,PROD0001,viewed,2025-04-23,3
CUST001955,PROD0016,clicked,2024-10-21,2
CUST002761,PROD0016,applied,2025-08-03,3
CUST000857,PROD0020,purchased,2024-04-18,4
CUST002264,PROD0019,clicked,2024-10-13,2
CUST003852,PROD0005,viewed,2025-08-30,1
CUST000154,PROD0019,purchased,2025-01-17,5
CUST001752,PROD0014,clicked,2025-07-06,2
CUST003740,PROD0011,clicked,2024-11-04,2
CUST000149,PROD0020,viewed,2025-03-17,4
CUST003936,PROD0009,purchased,2024-11-13,5
CUST001785,PROD0015,applied,2024-06-19,2
CUST004468,PROD0025,viewed,2025-08-08,2
CUST002967,PROD0016,applied,2025-10-06,1
CUST001618,PROD0004,viewed,2024-08-07,1
CUST001547,PROD0025,clicked,2024-12-29,3
CUST002700,PROD0021,viewed,2024-10-14,4
CUST003000,PROD0009,clicked,2025-09-16,1
CUST003257,PROD0016,purchased,2024-07-02,5
CUST002336,PROD0015,clicked,2024-01-29,3
CUST003494,PROD0009,viewed,2025-05-10,2
CUST000955,PROD0021,applied,2024-11-19,1
CUST004209,PROD0014,applied,2024-03-06,2
CUST003299,PROD0024,viewed,2025-03-16,2
CUST000175,PROD0018,viewed,2025-05-11,2
CUST003141,PROD0007,clicked,2024-11-08,2
CUST000787,PROD0018,purchased,2024-12-12,5
CUST000368,PROD0001,viewed,2024-11-29,1
CUST004693,PROD0015,clicked,2025-11-17,2
CUST002039,PROD0015,viewed,2025-09-14,2
CUST003764,PROD0016,clicked,2025-08-14,2
CUST001695,PROD0010,clicked,2025-11-20,2
CUST003405,PROD0025,viewed,2024-08-11,4
CUST002539,PROD0007,applied,2024-05-21,1
CUST003121,PROD0004,purchased,2024-01-20,5
CUST003354,PROD0016,applied,2025-02-16,2
CUST002167,PROD0019,viewed,2025-08-30,3
CUST001918,PROD0024,purchased,2025-01-30,4
CUST002750,PROD0013,viewed,2024-02-20,3
CUST000235,PROD0021,applied,2025-09-26,2
CUST004375,PROD0015,clicked,2024-12-21,3
CUST001332,PROD0017,purchased,2025-06-20,5
CUST004697,PROD0010,purchased,2025-09-01,4
CUST000319,PROD0006,clicked,2025-04-13,1
CUST003090,PROD0022,purchased,2025-10-05,4
CUST003968,PROD0011,purchased,2025-09-03,4
CUST004417,PROD0013,purchased,2024-01-19,5
CUST003863,PROD0009,viewed,2025-08-14,4
CUST000019,PROD0001,clicked,2025-01-07,3
CUST000071,PROD0025,clicked,2024-05-11,1
CUST003121,PROD0007,clicked,2025-06-16,3
CUST002983,PROD0005,clicked,2025-06-30,3
CUST001151,PROD0001,clicked,2025-11-10,4
CUST002322,PROD0017,viewed,2024-03-05,2
CUST003341,PROD0009,clicked,2024-07-30,2
CUST001000,PROD0004,clicked,2025-12-14,2
CUST003205,PROD0004,purchased,2024-11-01,4
CUST000169,PROD0021,viewed,2025-08-12,4
CUST003425,PROD0004,viewed,2025-10-11,2
CUST004434,PROD0004,applied,2025-05-21,3
CUST001180,PROD0018,applied,2025-12-27,4
CUST001829,PROD0008,applied,2024-10-16,1
CUST003936,PROD0018,purchased,2024-11-29,5
CUST003528,PROD0007,purchased,2024-05-09,4
CUST001299,PROD0020,clicked,2024-05-27,1
CUST003947,PROD0008,clicked,2024-01-08,1
CUST004683,PROD0013,clicked,2024-03-24,4
CUST004302,PROD0023,viewed,2024-07-30,3
CUST001562,PROD0009,viewed,2024-11-14,4
CUST000493,PROD0023,applied,2024-11-02,3
CUST000723,PROD0011,clicked,2025-09-19,3
CUST002610,PROD0004,clicked,2024-11-13,2
CUST001910,PROD0023,purchased,2024-07-11,5
CUST003571,PROD0021,viewed,2024-05-24,4
CUST001524,PROD0023,purchased,2024-07-26,4
CUST002145,PROD0002,viewed,2025-08-15,2
CUST001670,PROD0022,viewed,2025-11-26,4
CUST002434,PROD0010,viewed,2024-02-17,4
CUST001416,PROD0002,clicked,2025-10-30,1
CUST000136,PROD0003,purchased,2024-12-07,5
CUST004238,PROD0012,purchased,2024-05-26,5
CUST001294,PROD0024,clicked,2024-08-10,1
CUST004090,PROD0015,viewed,2025-09-01,2
CUST000535,PROD0009,viewed,2025-11-25,2
CUST001721,PROD0015,clicked,2024-06-09,3
CUST002114,PROD0022,viewed,2024-06-20,1
CUST003734,PROD0003,clicked,2024-02-02,1
CUST001033,PROD0002,clicked,2025-03-04,1
CUST004899,PROD0002,clicked,2024-11-11,1
CUST000356,PROD0002,clicked,2024-11-09,4
CUST001299,PROD0019,applied,2024-03-15,1
CUST003023,PROD0001,viewed,2025-05-29,2
CUST003078,PROD0001,viewed,2025-03-11,3
CUST003552,PROD0006,applied,2024-02-20,1
CUST000644,PROD0012,viewed,2025-12-13,2
CUST004245,PROD0022,purchased,2025-08-15,4
CUST003552,PROD0025,viewed,2024-09-15,3
CUST002149,PROD0016,clicked,2025-04-11,4
CUST000562,PROD0002,viewed,2025-12-29,3
CUST000415,PROD0008,viewed,2024-07-26,4
CUST000009,PROD0015,viewed,2024-10-22,2
CUST002011,PROD0015,purchased,2025-03-10,4
CUST000452,PROD0002,clicked,2025-01-30,2
CUST000121,PROD0016,viewed,2025-03-03,2
CUST002141,PROD0011,purchased,2025-06-06,5
CUST001625,PROD0021,viewed,2025-12-30,4
CUST004614,PROD0011,clicked,2024-01-15,2
CUST002299,PROD0018,clicked,2024-09-07,1
CUST000116,PROD0013,viewed,2024-11-01,3
CUST000062,PROD0006,clicked,2025-02-01,2
CUST001031,PROD0004,viewed,2024-02-07,1
CUST004882,PROD0010,viewed,2024-09-12,1
CUST002338,PROD0008,viewed,2024-04-26,2
CUST000745,PROD0003,viewed,2025-05-23,4
CUST002274,PROD0001,viewed,2025-02-19,4
CUST003432,PROD0020,clicked,2024-05-11,4
CUST004898,PROD0003,viewed,2024-08-11,2
CUST002611,PROD0011,clicked,2024-06-22,1
CUST002951,PROD0011,viewed,2025-06-16,2
CUST003667,PROD0019,viewed,2025-04-16,1
CUST001386,PROD0010,viewed,2024-11-14,1
CUST003105,PROD0020,purchased,2024-02-29,5
CUST000094,PROD0014,viewed,2024-09-15,4
CUST003993,PROD0017,clicked,2024-06-14,4
CUST001315,PROD0020,viewed,2024-05-06,4
CUST000008,PROD0014,clicked,2025-04-24,2
CUST002621,PROD0014,purchased,2025-05-22,4
CUST000459,PROD0025,clicked,2025-08-19,3
CUST004894,PROD0018,viewed,2024-11-07,2
CUST004899,PROD0024,viewed,2024-10-04,3
CUST001632,PROD0016,clicked,2024-08-26,4
CUST004496,PROD0001,clicked,2025-04-28,2
CUST001638,PROD0002,viewed,2024-03-22,1
CUST002560,PROD0025,applied,2025-01-21,2
CUST004917,PROD0021,viewed,2025-10-31,1
CUST001196,PROD0017,viewed,2025-07-27,4
CUST003690,PROD0006,viewed,2024-11-25,2
CUST004350,PROD0006,applied,2024-09-25,4
CUST004594,PROD0008,viewed,2024-09-25,4
CUST000009,PROD0002,viewed,2024-07-14,2
CUST004995,PROD0020,viewed,2024-01-16,2
CUST000297,PROD0003,clicked,2025-11-26,4
CUST002334,PROD0016,viewed,2025-06-18,3
CUST000647,PROD0007,applied,2024-08-26,3
CUST004727,PROD0010,clicked,2024-02-22,3
CUST002592,PROD0019,applied,2024-03-15,3
CUST001999,PROD0012,purchased,2025-11-23,5
CUST001571,PROD0003,viewed,2024-11-21,1
CUST002383,PROD0023,applied,2025-02-13,3
CUST004023,PROD0009,clicked,2024-07-12,1
CUST001686,PROD0012,applied,2024-12-04,4
CUST004826,PROD0025,viewed,2024-04-14,4
CUST003064,PROD0004,applied,2025-07-15,4
CUST002254,PROD0015,viewed,2025-04-04,3
CUST001065,PROD0024,purchased,2025-10-01,5
CUST002936,PROD0003,clicked,2024-05-20,4
CUST001300,PROD0020,viewed,2024-07-11,3
CUST001983,PROD0014,viewed,2024-10-03,3
CUST002134,PROD0018,viewed,2025-11-13,1
CUST002622,PROD0009,applied,2024-01-21,2
CUST002252,PROD0023,clicked,2024-01-07,3
CUST003971,PROD0011,viewed,2024-01-30,4
CUST004012,PROD0014,clicked,2025-07-20,3
CUST003174,PROD0002,clicked,2025-09-10,3
CUST000742,PROD0021,clicked,2025-02-25,2
CUST002833,PROD0004,viewed,2024-04-30,3
CUST003916,PROD0020,clicked,2025-04-17,2
CUST002322,PROD0002,viewed,2025-12-23,4
CUST002408,PROD0021,viewed,2025-10-02,3
CUST003784,PROD0014,clicked,2025-01-24,2
CUST001266,PROD0001,clicked,2024-10-05,4
CUST003813,PROD0017,applied,2024-05-31,4
CUST001634,PROD0014,viewed,2025-12-17,2
CUST003341,PROD0001,viewed,2024-04-10,2
CUST003449,PROD0024,clicked,2024-11-18,3
CUST004028,PROD0019,clicked,2025-10-01,2
CUST004543,PROD0014,purchased,2024-12-28,4
CUST003935,PROD0017,viewed,2025-06-10,2
CUST001061,PROD0010,clicked,2024-02-24,3
CUST000708,PROD0022,clicked,2025-10-09,1
CUST002610,PROD0014,viewed,2025-08-24,2
CUST004458,PROD0008,clicked,2025-11-20,1
CUST001420,PROD0019,purchased,2024-11-23,5
CUST003456,PROD0004,viewed,2024-04-09,1
CUST000825,PROD0022,viewed,2024-07-22,4
CUST000229,PROD0025,viewed,2025-05-23,4
CUST003760,PROD0018,purchased,2025-09-08,4
CUST001235,PROD0002,clicked,2025-03-23,2
CUST003558,PROD0001,clicked,2025-09-27,1
CUST001969,PROD0012,clicked,2025-04-12,2
CUST004975,PROD0019,applied,2025-04-05,4
CUST000721,PROD0006,clicked,2025-02-16,1
CUST004227,PROD0009,clicked,2024-06-05,1
CUST004689,PROD0022,clicked,2024-07-16,3
CUST002520,PROD0024,viewed,2025-08-08,1
CUST003497,PROD0003,viewed,2024-06-10,1
CUST004141,PROD0024,purchased,2025-11-26,4
CUST003346,PROD0007,purchased,2024-02-22,5
CUST004454,PROD0007,purchased,2025-03-16,5
CUST002805,PROD0004,clicked,2025-03-09,4
CUST002984,PROD0003,viewed,2024-05-13,1
CUST002421,PROD0018,viewed,2024-12-26,2
CUST000725,PROD0016,viewed,2025-12-18,2
CUST000980,PROD0014,clicked,2025-04-24,1
CUST000611,PROD0006,viewed,2025-02-10,1
CUST003900,PROD0022,viewed,2025-10-15,4
CUST003785,PROD0014,viewed,2025-07-16,1
CUST001524,PROD0015,clicked,2025-07-07,2
CUST002646,PROD0010,clicked,2025-06-17,2
CUST002918,PROD0021,purchased,2025-07-25,5
CUST003129,PROD0010,viewed,2024-06-18,2
CUST000351,PROD0022,viewed,2025-10-12,2
CUST000657,PROD0012,clicked,2025-11-01,4
CUST003915,PROD0006,clicked,2024-04-25,2
CUST002629,PROD0023,viewed,2025-01-24,4
CUST000449,PROD0019,clicked,2024-10-03,4
CUST004394,PROD0013,viewed,2024-11-24,1
CUST000280,PROD0023,clicked,2025-06-24,3
CUST003581,PROD0023,purchased,2025-10-13,5
CUST003552,PROD0011,purchased,2024-01-29,4
CUST002340,PROD0015,viewed,2025-06-20,2
CUST000596,PROD0023,viewed,2025-09-22,4
CUST002715,PROD0025,purchased,2024-10-09,5
CUST002658,PROD0008,viewed,2025-11-11,1
CUST002817,PROD0018,viewed,2025-03-31,2
CUST002083,PROD0012,viewed,2025-09-20,3
CUST001336,PROD0010,viewed,2024-11-23,2
CUST003070,PROD0025,viewed,2025-06-01,2
CUST002125,PROD0003,viewed,2025-12-19,1
CUST000574,PROD0010,viewed,2025-11-20,1
CUST001792,PROD0008,clicked,2024-05-15,2
CUST000580,PROD0018,viewed,2025-10-02,3
CUST002314,PROD0012,applied,2025-02-05,1
CUST004422,PROD0020,clicked,2024-04-24,2
CUST004583,PROD0025,viewed,2024-07-02,1
CUST001937,PROD0020,applied,2024-10-29,1
CUST001602,PROD0022,viewed,2024-01-23,2
CUST004996,PROD0017,clicked,2025-08-18,1
CUST000006,PROD0013,clicked,2025-10-05,3
CUST002075,PROD0015,viewed,2025-06-01,1
CUST003134,PROD0012,purchased,2025-04-25,5
CUST003325,PROD0004,viewed,2024-03-01,2
CUST003605,PROD0017,viewed,2025-03-22,1
CUST003298,PROD0009,applied,2025-10-19,3
CUST002053,PROD0024,viewed,2025-10-23,3
CUST002339,PROD0008,purchased,2025-09-24,5
CUST002958,PROD0006,viewed,2024-07-21,4
CUST004041,PROD0012,viewed,2025-06-19,2
CUST004157,PROD0007,clicked,2025-01-22,3
CUST000086,PROD0023,viewed,2024-12-06,1
CUST004553,PROD0001,clicked,2025-10-06,4
