customer_id,transaction_id,transaction_amount,transaction_type,transaction_date,channel
CUST004948,TXN00000423,10559.14,withdrawal,2023-05-26,atm
CUST002961,TXN00000424,34583.01,transfer,2025-12-06,net_banking
CUST003312,TXN00000425,35721.83,transfer,2025-07-12,net_banking
CUST002798,TXN00000426,4351.1,payment,2025-02-11,atm
CUST000030,TXN00000427,33142.65,payment,2025-12-30,atm
CUST002922,TXN00000428,7193.56,withdrawal,2023-03-07,mobile
CUST000284,TXN00000429,45565.23,withdrawal,2023-09-17,branch
CUST002066,TXN00000430,61522.98,withdrawal,2025-08-05,net_banking
CUST001706,TXN00000431,39792.64,withdrawal,2025-12-27,net_banking
CUST003933,TXN00000432,2093.59,atm,2023-11-02,net_banking
CUST002093,TXN00000433,4608.39,payment,2025-09-05,mobile
CUST000830,TXN00000434,3541.14,withdrawal,2023-01-01,branch
CUST000554,TXN00000435,90678.71,deposit,2025-09-27,mobile
CUST000590,TXN00000436,30408.77,transfer,2023-09-14,atm
CUST000677,TXN00000437,4226.91,atm,2025-05-10,net_banking
CUST003961,TXN00000438,3480.53,deposit,2024-03-26,net_banking
CUST001499,TXN00000439,6095.34,withdrawal,2023-02-21,mobile
CUST000872,TXN00000440,7737.83,atm,2024-01-30,branch
CUST000043,TXN00000441,40469.73,deposit,2025-12-10,mobile
CUST001463,TXN00000442,15376.86,deposit,2023-04-06,branch
CUST004033,TXN00000443,58881.53,deposit,2025-02-12,net_banking
CUST001727,TXN00000444,3686.69,payment,2024-08-30,mobile
CUST004557,TXN00000445,7774.05,payment,2023-10-15,mobile
CUST001071,TXN00000446,19205.55,payment,2024-05-31,net_banking
CUST003885,TXN00000447,47309.51,deposit,2023-05-06,atm
CUST003721,TXN00000448,9124.93,atm,2025-12-18,mobile
CUST000594,TXN00000449,16285.03,deposit,2025-07-29,mobile
CUST004982,TXN00000450,55467.08,deposit,2025-12-27,branch
CUST000858,TXN00000451,25803.45,transfer,2025-03-11,net_banking
CUST003809,TXN00000452,38556.81,transfer,2025-01-28,atm
CUST002988,TXN00000453,482.79,withdrawal,2024-04-05,atm
CUST003778,TXN00000454,14867.28,payment,2024-07-26,atm
CUST004942,TXN00000455,696.93,atm,2024-03-21,atm
CUST004336,TXN00000456,53958.42,deposit,2023-11-29,mobile
CUST000353,TXN00000457,18517.7,withdrawal,2024-02-01,net_banking
CUST001737,TXN00000458,57019.69,deposit,2023-02-23,atm
CUST000265,TXN00000459,22426.1,deposit,2025-08-17,net_banking
CUST002766,TXN00000460,44107.3,deposit,2025-06-08,net_banking
CUST000733,TXN00000461,3136.07,payment,2023-06-15,branch
CUST003860,TXN00000462,10570.78,payment,2024-02-19,branch
CUST001577,TXN00000463,5768.71,payment,2025-08-30,mobile
CUST003181,TXN00000464,8722.96,atm,2023-04-19,net_banking
CUST004534,TXN00000465,41831.23,payment,2023-01-27,atm
CUST000648,TXN00000466,67774.45,deposit,2024-09-11,net_banking
CUST001898,TXN00000467,108151.1,deposit,2025-08-09,atm
CUST001040,TXN00000468,5191.34,deposit,2025-04-08,branch
CUST000007,TXN00000469,65280.23,withdrawal,2025-07-18,atm
CUST003514,TXN00000470,1722.61,atm,2024-11-14,mobile
CUST003427,TXN00000471,30331.81,withdrawal,2023-05-29,branch
CUST003703,TXN00000472,39681.51,transfer,2025-12-13,atm
CUST002246,TXN00000473,19575.21,withdrawal,2024-08-18,atm
CUST001927,TXN00000474,38803.99,deposit,2024-11-18,mobile
CUST003823,TXN00000475,8721.5,deposit,2025-07-29,atm
CUST003112,TXN00000476,41584.09,withdrawal,2025-10-03,atm
CUST001812,TXN00000477,6416.65,transfer,2025-03-01,branch
CUST001840,TXN00000478,49253.39,transfer,2025-09-10,branch
CUST000818,TXN00000479,98048.79,deposit,2024-12-23,branch
CUST003604,TXN00000480,23992.47,transfer,2023-07-19,atm
CUST001823,TXN00000481,3791.95,deposit,2025-10-03,mobile
CUST002759,TXN00000482,22724.54,transfer,2025-01-10,net_banking
CUST001884,TXN00000483,94705.64,deposit,2023-07-07,atm
CUST001030,TXN00000484,61402.39,payment,2023-02-05,atm
CUST001518,TXN00000485,8482.15,withdrawal,2025-04-16,atm
CUST000439,TXN00000486,14660.42,transfer,2025-12-31,branch
CUST002879,TXN00000487,12845.36,payment,2024-02-14,net_banking
CUST004649,TXN00000488,19941.08,deposit,2023-05-06,atm
CUST003629,TXN00000489,66756.69,transfer,2024-05-24,net_banking
CUST003992,TXN00000490,51948.94,deposit,2025-05-19,atm
CUST003176,TXN00000491,69175.4,deposit,2024-08-17,mobile
CUST000169,TXN00000492,7503.02,transfer,2024-02-16,mobile
CUST003202,TXN00000493,30345.55,withdrawal,2023-02-19,mobile
CUST004782,TXN00000494,5518.42,payment,2023-03-24,net_banking
CUST002855,TXN00000495,57043.77,deposit,2025-06-16,atm
CUST001686,TXN00000496,41717.4,deposit,2025-12-03,branch
CUST001071,TXN00000497,42064.89,transfer,2025-08-10,atm
CUST003297,TXN00000498,1122.93,deposit,2025-06-24,net_banking
CUST002141,TXN00000499,13533.17,payment,2024-01-08,mobile
CUST002486,TXN00000500,25152.31,withdrawal,2024-11-09,branch
CUST003377,TXN00000501,2116.88,withdrawal,2025-08-02,branch
CUST002028,TXN00000502,32248.03,withdrawal,2024-08-31,net_banking
CUST002135,TXN00000503,1519.03,transfer,2024-10-31,branch
CUST000189,TXN00000504,20517.0,withdrawal,2024-11-12,branch
CUST003971,TXN00000505,11664.4,withdrawal,2024-09-02,branch
CUST001851,TXN00000506,4400.48,withdrawal,2025-06-11,branch
CUST004059,TXN00000507,6976.34,withdrawal,2024-08-09,mobile
CUST001045,TXN00000508,9120.72,payment,2023-09-01,atm
CUST000127,TXN00000509,54118.8,transfer,2024-09-25,branch
CUST003992,TXN00000510,22244.21,withdrawal,2023-08-07,net_banking
CUST000809,TXN00000511,81952.46,deposit,2023-03-08,branch
CUST002400,TXN00000512,9533.91,transfer,2023-06-12,mobile
CUST004727,TXN00000513,46260.21,withdrawal,2024-10-03,net_banking
CUST002308,TXN00000514,4990.44,withdrawal,2023-07-22,mobile
CUST003758,TXN00000515,4934.92,withdrawal,2025-09-30,branch
CUST002636,TXN00000516,14416.55,withdrawal,2023-01-10,branch
CUST003694,TXN00000517,67779.67,deposit,2024-05-31,branch
CUST004311,TXN00000518,24077.69,deposit,2023-11-24,mobile
CUST004639,TXN00000519,20095.77,transfer,2023-07-18,atm
CUST002669,TXN00000520,4695.39,withdrawal,2024-05-16,atm
CUST003448,TXN00000521,9893.53,deposit,2024-10-15,atm
CUST001061,TXN00000522,20121.02,withdrawal,2025-02-27,net_banking
CUST003439,TXN00000523,61637.65,deposit,2023-01-17,net_banking
CUST004749,TXN00000524,8981.0,withdrawal,2025-12-12,branch
CUST000057,TXN00000525,57.94,transfer,2024-02-04,atm
CUST004408,TXN00000526,129447.43,deposit,2025-09-08,mobile
CUST001267,TXN00000527,36926.93,deposit,2025-07-19,branch
CUST000504,TXN00000528,9046.52,atm,2025-05-18,mobile
CUST001363,TXN00000529,59078.62,deposit,2025-03-12,mobile
CUST000925,TXN00000530,4582.74,withdrawal,2023-05-19,branch
CUST003649,TXN00000531,106608.69,deposit,2025-07-19,mobile
CUST001366,TXN00000532,18475.42,payment,2023-11-13,atm
CUST001775,TXN00000533,42095.39,deposit,2023-12-10,atm
CUST001641,TXN00000534,38263.26,withdrawal,2025-09-25,net_banking
CUST002653,TXN00000535,4301.92,withdrawal,2024-04-15,mobile
CUST002945,TXN00000536,15442.57,withdrawal,2023-11-01,mobile
CUST002151,TXN00000537,8922.35,withdrawal,2023-07-19,atm
CUST000669,TXN00000538,788.5,transfer,2025-09-26,net_banking
CUST001704,TXN00000539,62663.72,deposit,2023-06-26,net_banking
CUST004794,TXN00000540,55861.76,transfer,2024-09-01,branch
CUST003512,TXN00000541,16818.13,withdrawal,2023-03-28,mobile
CUST003803,TXN00000542,44051.88,withdrawal,2023-07-16,net_banking
CUST002690,TXN00000543,9832.94,payment,2023-05-26,branch
CUST003877,TXN00000544,14710.47,transfer,2025-11-22,net_banking
CUST004392,TXN00000545,6260.01,transfer,2023-04-01,mobile
CUST003448,TXN00000546,81665.25,deposit,2025-03-25,net_banking
CUST004425,TXN00000547,38740.51,payment,2024-01-15,branch
CUST000458,TXN00000548,19803.83,withdrawal,2023-02-12,branch
CUST004669,TXN00000549,5653.54,payment,2024-10-21,atm
CUST002634,TXN00000550,31718.29,transfer,2024-11-07,net_banking
CUST003061,TXN00000551,2839.01,payment,2024-07-03,atm
CUST004914,TXN00000552,98.75,transfer,2023-08-16,mobile
CUST001730,TXN00000553,8358.29,withdrawal,2024-08-23,net_banking
CUST003961,TXN00000554,486.92,transfer,2024-12-07,branch
CUST004688,TXN00000555,19939.39,transfer,2023-10-12,net_banking
CUST002207,TXN00000556,3713.55,transfer,2025-08-26,atm
CUST001306,TXN00000557,20760.94,payment,2025-07-27,atm
CUST001990,TXN00000558,9467.29,atm,2025-12-24,mobile
CUST002731,TXN00000559,31642.11,withdrawal,2023-07-13,branch
CUST000303,TXN00000560,18662.99,transfer,2025-07-31,net_banking
CUST000660,TXN00000561,55172.57,withdrawal,2023-10-03,branch
CUST001262,TXN00000562,2131.1,deposit,2025-09-03,net_banking
CUST003742,TXN00000563,126229.38,deposit,2024-01-19,atm
CUST003098,TXN00000564,52230.69,deposit,2024-12-11,mobile
CUST002719,TXN00000565,39558.49,withdrawal,2025-01-07,branch
CUST003492,TXN00000566,19555.84,transfer,2025-09-03,mobile
CUST003284,TXN00000567,81872.87,deposit,2024-04-04,branch
CUST000421,TXN00000568,19872.7,deposit,2024-06-26,net_banking
CUST002043,TXN00000569,39551.93,deposit,2023-10-07,net_banking
CUST004168,TXN00000570,27751.58,deposit,2023-08-31,net_banking
CUST003047,TXN00000571,48829.36,deposit,2024-02-06,atm
CUST000331,TXN00000572,45860.58,withdrawal,2023-05-15,branch
CUST004838,TXN00000573,5193.66,withdrawal,2025-06-21,net_banking
CUST002853,TXN00000574,13275.94,deposit,2025-12-10,branch
CUST001565,TXN00000575,40944.24,deposit,2023-06-06,atm
CUST003785,TXN00000576,447.77,transfer,2023-08-10,atm
CUST003617,TXN00000577,32726.81,transfer,2024-02-01,atm
CUST000423,TXN00000578,39913.51,payment,2025-11-30,net_banking
CUST004945,TXN00000579,5795.29,deposit,2025-05-01,net_banking
CUST003853,TXN00000580,88463.59,deposit,2024-09-18,atm
CUST003199,TXN00000581,23692.68,transfer,2025-11-01,atm
CUST000668,TXN00000582,39874.61,withdrawal,2025-12-14,atm
CUST003764,TXN00000583,26268.99,withdrawal,2023-04-25,net_banking
CUST001549,TXN00000584,64575.67,deposit,2023-11-29,branch
CUST003663,TXN00000585,36691.82,payment,2023-02-26,net_banking
CUST001587,TXN00000586,4674.08,transfer,2025-01-28,net_banking
CUST004015,TXN00000587,14665.84,deposit,2025-12-24,net_banking
CUST002753,TXN00000588,39213.97,transfer,2025-06-23,atm
CUST004696,TXN00000589,73597.56,deposit,2023-12-16,atm
CUST004226,TXN00000590,3293.42,deposit,2025-07-12,mobile
CUST000895,TXN00000591,15248.79,transfer,2024-09-20,branch
CUST001402,TXN00000592,56817.97,transfer,2024-11-02,mobile
CUST001654,TXN00000593,33223.55,deposit,2024-01-06,net_banking
CUST002847,TXN00000594,69948.03,deposit,2025-02-23,mobile
CUST003812,TXN00000595,7916.93,deposit,2024-08-02,mobile
CUST004214,TXN00000596,8050.98,payment,2023-04-23,mobile
CUST001684,TXN00000597,35553.83,deposit,2023-03-10,mobile
CUST004299,TXN00000598,1466.8,transfer,2025-09-19,atm
CUST001904,TXN00000599,5376.65,payment,2025-04-30,branch
CUST001487,TXN00000600,55391.93,transfer,2024-03-02,mobile
CUST003004,TXN00000601,2516.07,withdrawal,2024-01-03,atm
CUST000310,TXN00000602,3860.69,payment,2023-06-30,net_banking
CUST001866,TXN00000603,9976.99,payment,2023-09-25,mobile
CUST003124,TXN00000604,8600.49,payment,2024-09-30,net_banking
CUST001389,TXN00000605,36520.14,withdrawal,2024-05-18,net_banking
CUST002354,TXN00000606,2610.45,transfer,2023-03-14,net_banking
CUST002951,TXN00000607,7337.64,payment,2025-04-10,branch
CUST000950,TXN00000608,540.55,atm,2025-01-18,mobile
CUST003878,TXN00000609,11906.91,withdrawal,2023-04-16,atm
CUST000293,TXN00000610,25463.97,transfer,2024-04-06,mobile
CUST002740,TXN00000611,7822.6,withdrawal,2025-01-29,branch
CUST004308,TXN00000612,37240.39,transfer,2025-06-17,net_banking
CUST004341,TXN00000613,4624.62,transfer,2024-12-08,net_banking
CUST004001,TXN00000614,13749.13,transfer,2024-02-19,branch
CUST003776,TXN00000615,10144.94,transfer,2025-03-06,branch
CUST004736,TXN00000616,272.04,transfer,2025-01-28,branch
CUST000841,TXN00000617,8949.41,withdrawal,2025-03-13,net_banking
CUST002648,TXN00000618,37806.18,withdrawal,2023-03-21,atm
CUST002647,TXN00000619,18453.43,withdrawal,2023-09-30,mobile
CUST001655,TXN00000620,10358.79,deposit,2023-02-07,branch
CUST003272,TXN00000621,2514.5,deposit,2023-03-18,atm
CUST004618,TXN00000622,47999.23,withdrawal,2024-05-19,atm
CUST001984,TXN00000623,8757.63,deposit,2023-07-06,net_banking
CUST001205,TXN00000624,15399.72,payment,2025-03-25,branch
CUST001095,TXN00000625,9534.68,payment,2023-09-05,net_banking
CUST000017,TXN00000626,3350.73,transfer,2024-11-06,net_banking
CUST001118,TXN00000627,32893.55,deposit,2024-08-11,mobile
CUST000184,TXN00000628,84246.4,deposit,2023-04-25,branch
CUST000224,TXN00000629,11909.22,deposit,2023-12-17,mobile
CUST002169,TXN00000630,16661.63,transfer,2025-09-27,branch
CUST001912,TXN00000631,76336.94,deposit,2025-02-18,branch
CUST003971,TXN00000632,3166.44,atm,2025-11-29,net_banking
CUST003342,TXN00000633,20015.25,transfer,2025-07-19,atm
CUST004752,TXN00000634,2135.84,payment,2024-07-17,branch
CUST004521,TXN00000635,19259.02,deposit,2023-04-21,atm
CUST002016,TXN00000636,2111.03,payment,2025-09-20,mobile
CUST001000,TXN00000637,12719.91,transfer,2023-12-02,atm
CUST000565,TXN00000638,55633.21,withdrawal,2025-05-29,mobile
CUST004815,TXN00000639,32188.99,deposit,2025-08-21,atm
CUST003727,TXN00000640,34733.8,deposit,2024-09-07,mobile
CUST004117,TXN00000641,12853.0,deposit,2023-11-24,mobile
CUST001525,TXN00000642,8614.37,atm,2024-02-08,branch
CUST001613,TXN00000643,16111.11,withdrawal,2023-12-01,mobile
CUST002768,TXN00000644,451.92,transfer,2023-02-26,net_banking
CUST000348,TXN00000645,51540.81,payment,2024-09-04,branch
CUST001408,TXN00000646,44556.71,deposit,2023-11-14,net_banking
CUST003029,TXN00000647,28100.08,withdrawal,2024-03-27,mobile
CUST002855,TXN00000648,18532.76,deposit,2024-01-23,mobile
CUST003761,TXN00000649,17541.83,deposit,2024-12-01,mobile
CUST001698,TXN00000650,22428.03,transfer,2025-01-17,branch
CUST004993,TXN00000651,7079.12,deposit,2024-07-02,net_banking
CUST004599,TXN00000652,5223.27,withdrawal,2024-01-15,net_banking
CUST003908,TXN00000653,20605.66,deposit,2024-01-27,branch
CUST000047,TXN00000654,37088.97,withdrawal,2023-05-24,atm
CUST004940,TXN00000655,13031.32,payment,2025-07-23,net_banking
CUST003821,TXN00000656,12642.31,transfer,2023-07-20,net_banking
CUST004487,TXN00000657,38930.75,deposit,2025-01-13,branch
CUST004555,TXN00000658,5560.07,transfer,2023-10-13,atm
CUST000006,TXN00000659,4717.65,transfer,2025-01-25,net_banking
CUST000847,TXN00000660,6977.57,transfer,2025-01-23,net_banking
CUST003363,TXN00000661,10347.78,deposit,2025-05-15,atm
CUST003652,TXN00000662,4410.44,withdrawal,2024-06-27,branch
CUST002565,TXN00000663,2270.47,withdrawal,2024-02-15,atm
CUST002185,TXN00000664,35064.08,deposit,2024-02-11,mobile
CUST000193,TXN00000665,15198.28,withdrawal,2024-04-05,mobile
CUST003343,TXN00000666,6058.98,transfer,2023-05-01,mobile
CUST003920,TXN00000667,19673.09,deposit,2024-06-29,mobile
CUST000982,TXN00000668,7316.25,deposit,2025-04-22,mobile
CUST000248,TXN00000669,27305.21,transfer,2023-06-09,mobile
CUST001340,TXN00000670,8669.14,atm,2025-04-02,net_banking
CUST004805,TXN00000671,16445.32,withdrawal,2025-06-09,atm
CUST003124,TXN00000672,12654.96,deposit,2024-04-21,branch
CUST003824,TXN00000673,4871.93,atm,2023-06-12,branch
CUST000567,TXN00000674,2839.82,transfer,2024-08-16,branch
CUST003047,TXN00000675,45484.64,withdrawal,2023-08-03,branch
CUST004172,TXN00000676,36355.9,withdrawal,2023-02-22,net_banking
CUST002099,TXN00000677,42219.09,withdrawal,2023-05-07,atm
CUST001389,TXN00000678,38710.47,transfer,2024-08-23,mobile
CUST000253,TXN00000679,16267.97,deposit,2025-04-28,net_banking
CUST000464,TXN00000680,886.24,payment,2025-07-27,branch
CUST002249,TXN00000681,1469.2,transfer,2024-12-13,net_banking
CUST000077,TXN00000682,33013.6,deposit,2025-07-22,net_banking
CUST000319,TXN00000683,611.13,withdrawal,2025-01-02,branch
CUST002190,TXN00000684,35689.5,deposit,2023-05-28,net_banking
CUST003303,TXN00000685,20524.58,deposit,2023-09-27,atm
CUST003885,TXN00000686,10703.89,deposit,2024-04-16,atm
CUST000941,TXN00000687,13345.51,deposit,2025-06-08,mobile
CUST003858,TXN00000688,14834.02,payment,2024-01-30,net_banking
CUST000917,TXN00000689,14114.8,deposit,2024-10-28,branch
CUST002087,TXN00000690,2274.36,atm,2024-10-12,net_banking
CUST001765,TXN00000691,60913.0,deposit,2025-10-19,branch
CUST001532,TXN00000692,28694.1,deposit,2023-03-07,net_banking
CUST002629,TXN00000693,19484.69,payment,2023-02-10,atm
CUST000283,TXN00000694,19982.76,transfer,2024-10-12,mobile
CUST001924,TXN00000695,610.2,withdrawal,2024-05-01,branch
CUST004840,TXN00000696,7199.21,atm,2024-07-04,branch
CUST000211,TXN00000697,24694.52,payment,2023-12-04,atm
CUST000907,TXN00000698,6786.77,atm,2024-01-14,atm
CUST002506,TXN00000699,15619.27,transfer,2024-06-10,mobile
CUST002916,TXN00000700,21936.07,deposit,2023-04-01,mobile
CUST003320,TXN00000701,24879.76,withdrawal,2025-12-26,atm
CUST004877,TXN00000702,56792.34,payment,2023-05-09,branch
CUST000308,TXN00000703,44169.63,deposit,2023-10-05,atm
CUST001216,TXN00000704,10774.44,payment,2025-10-06,atm
CUST004078,TXN00000705,7518.65,transfer,2025-07-28,branch
CUST000095,TXN00000706,34462.15,withdrawal,2024-05-29,branch
CUST004124,TXN00000707,6760.72,transfer,2024-03-24,mobile
CUST000796,TXN00000708,2194.94,atm,2024-01-05,mobile
CUST003542,TXN00000709,26623.46,withdrawal,2023-12-02,branch
CUST000675,TXN00000710,15177.25,withdrawal,2024-10-28,branch
CUST001151,TXN00000711,27887.14,withdrawal,2025-05-07,atm
CUST000905,TXN00000712,689.06,atm,2024-07-08,branch
CUST001961,TXN00000713,13100.8,transfer,2025-09-04,atm
CUST003961,TXN00000714,50330.0,deposit,2025-05-04,mobile
CUST001694,TXN00000715,61921.64,deposit,2024-12-10,branch
CUST003205,TXN00000716,30344.95,withdrawal,2025-05-26,branch
CUST002789,TXN00000717,3613.42,withdrawal,2023-03-17,net_banking
CUST000399,TXN00000718,1119.45,transfer,2025-05-02,mobile
CUST002955,TXN00000719,85378.82,deposit,2023-03-15,net_banking
CUST003038,TXN00000720,24890.7,payment,2023-06-09,net_banking
CUST000554,TXN00000721,8996.98,payment,2025-03-14,branch
CUST003046,TXN00000722,18980.54,deposit,2023-03-28,atm
CUST003269,TXN00000723,12394.55,deposit,2023-08-13,net_banking
CUST004396,TXN00000724,28641.88,deposit,2023-01-30,mobile
CUST001098,TXN00000725,3434.79,payment,2023-07-11,branch
CUST003918,TXN00000726,2215.69,withdrawal,2023-03-25,net_banking
CUST001543,TXN00000727,22445.63,payment,2023-08-04,net_banking
CUST003652,TXN00000728,61251.92,withdrawal,2023-12-30,net_banking
CUST000430,TXN00000729,11000.44,transfer,2023-03-15,mobile
CUST004778,TXN00000730,26131.68,deposit,2025-05-29,atm
CUST002950,TXN00000731,14524.93,payment,2024-02-21,net_banking
CUST000615,TXN00000732,12815.97,payment,2025-10-08,net_banking
CUST001655,TXN00000733,701.85,withdrawal,2023-08-03,mobile
CUST000465,TXN00000734,2933.65,withdrawal,2023-02-22,mobile
CUST004036,TXN00000735,11218.32,withdrawal,2024-05-25,mobile
CUST000046,TXN00000736,19486.22,withdrawal,2023-07-18,atm
CUST000079,TXN00000737,27919.47,withdrawal,2024-12-12,atm
CUST004262,TXN00000738,10335.3,withdrawal,2025-03-31,atm
CUST000692,TXN00000739,16358.18,withdrawal,2024-10-01,net_banking
CUST004909,TXN00000740,22212.11,deposit,2025-03-27,branch
CUST003557,TXN00000741,7049.9,atm,2025-08-12,atm
CUST001084,TXN00000742,490.68,withdrawal,2023-03-19,mobile
CUST003126,TXN00000743,76808.11,deposit,2024-09-11,atm
CUST002914,TXN00000744,39934.09,transfer,2025-12-22,net_banking
CUST003139,TXN00000745,55173.18,withdrawal,2024-03-20,mobile
CUST004793,TXN00000746,5052.33,withdrawal,2023-05-10,branch
CUST001444,TXN00000747,23668.88,deposit,2023-06-22,net_banking
CUST002488,TXN00000748,95880.49,deposit,2025-06-22,mobile
CUST003095,TXN00000749,31320.16,transfer,2023-05-07,net_banking
CUST003592,TXN00000750,64977.79,deposit,2024-09-18,atm
CUST003215,TXN00000751,5864.07,transfer,2024-06-06,mobile
CUST004690,TXN00000752,22668.26,deposit,2023-12-06,atm
CUST004401,TXN00000753,22063.65,payment,2024-08-27,atm
CUST000643,TXN00000754,108365.4,deposit,2023-11-23,branch
CUST003494,TXN00000755,45937.56,withdrawal,2025-04-17,branch
CUST000727,TXN00000756,74129.74,deposit,2024-10-11,atm
CUST004113,TXN00000757,9930.45,transfer,2025-01-26,atm
CUST002954,TXN00000758,15343.74,withdrawal,2024-11-06,net_banking
CUST000341,TXN00000759,7735.94,transfer,2024-11-20,branch
CUST001906,TXN00000760,10231.69,payment,2024-02-11,net_banking
CUST003089,TXN00000761,6225.4,atm,2023-02-16,branch
CUST002110,TXN00000762,79562.09,deposit,2023-10-09,atm
CUST002710,TXN00000763,5780.98,atm,2024-04-01,branch
CUST002823,TXN00000764,7826.89,transfer,2025-08-12,branch
