customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,employment_years,num_existing_loans,savings_balance,debt_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_utilization,loan_to_income_ratio,credit_risk_band,repayment_status
CUST000220,38,48491.5,695,24671.0,9.93,24,7,2,33546.4,0.5088,1137.64,0.2815,0.291,0.5088,medium,0
CUST000221,40,37867.64,636,26379.65,11.39,72,15,2,22787.76,0.6966,507.4,0.1608,0.576,0.6966,medium,0
CUST000222,40,38386.41,622,28677.21,9.93,72,17,3,41462.1,0.7471,530.26,0.1658,0.435,0.7471,medium,0
CUST000223,31,43706.86,800,5483.06,6.87,36,1,2,48628.74,0.1255,168.98,0.0464,0.658,0.1255,low,0
CUST000224,56,80111.77,779,7754.01,7.23,60,17,1,14068.47,0.0968,154.38,0.0231,0.73,0.0968,low,0
CUST000225,55,42015.36,650,11562.16,9.68,24,3,0,22070.52,0.2752,531.83,0.1519,0.71,0.2752,medium,0
CUST000226,22,34543.77,591,76984.72,13.07,24,1,3,20693.99,2.2286,3662.53,1.2723,0.27,2.2286,medium,1
CUST000227,63,74686.55,781,41481.52,6.56,84,5,4,23679.61,0.5554,617.18,0.0992,0.728,0.5554,low,1
CUST000228,33,29493.54,638,36084.72,10.49,84,2,0,35296.32,1.2235,608.22,0.2475,0.437,1.2235,medium,0
CUST000229,40,28283.74,737,23290.59,9.89,12,9,4,21020.49,0.8235,2046.42,0.8682,0.889,0.8235,low,0
CUST000230,63,41412.19,736,35121.12,8.91,48,8,4,24359.64,0.8481,872.49,0.2528,0.264,0.8481,low,0
CUST000231,51,41671.19,772,14063.84,8.5,72,5,0,37383.67,0.3375,250.03,0.072,0.772,0.3375,low,0
CUST000232,33,64677.65,727,22343.08,9.29,72,6,3,41560.1,0.3455,405.97,0.0753,0.174,0.3455,low,0
CUST000233,30,56769.8,579,46836.41,11.85,24,0,2,27880.25,0.825,2201.47,0.4653,0.48,0.825,high,0
CUST000234,59,45107.06,638,50483.69,11.41,12,16,2,38191.42,1.1192,4471.49,1.1896,0.153,1.1192,medium,0
CUST000235,47,35704.98,567,10572.62,12.72,72,24,2,30129.07,0.2961,210.68,0.0708,0.643,0.2961,high,0
CUST000236,36,64389.41,577,77101.38,11.12,24,7,1,36909.65,1.1974,3597.83,0.6705,0.941,1.1974,high,0
CUST000237,52,19208.95,815,30534.44,7.97,84,21,1,17790.15,1.5896,475.46,0.297,0.678,1.5896,low,0
CUST000238,55,46933.13,636,34182.93,10.62,72,23,0,51853.2,0.7283,644.01,0.1647,0.195,0.7283,medium,0
CUST000239,34,48197.59,768,28811.69,8.36,24,2,2,49771.67,0.5978,1307.81,0.3256,0.476,0.5978,low,0
CUST000240,53,52451.06,650,25999.5,9.27,60,28,0,29973.01,0.4957,543.12,0.1243,0.536,0.4957,medium,0
CUST000241,51,56303.43,543,11981.14,13.16,36,23,0,28452.43,0.2128,404.62,0.0862,0.794,0.2128,high,0
CUST000242,24,68491.77,693,24091.39,9.41,72,0,4,81727.27,0.3517,439.18,0.0769,0.894,0.3517,medium,0
CUST000243,24,49429.13,707,19460.54,8.72,24,0,3,23757.13,0.3937,886.55,0.2152,0.858,0.3937,low,0
CUST000244,46,34536.18,695,14957.62,9.23,72,21,4,7008.71,0.4331,271.33,0.0943,0.831,0.4331,medium,0
CUST000245,47,58906.91,543,49885.89,12.73,72,7,0,54171.17,0.8469,994.32,0.2026,0.932,0.8469,high,0
CUST000246,49,60637.5,700,48514.33,9.6,84,7,1,35152.72,0.8001,795.4,0.1574,0.232,0.8001,low,0
CUST000247,29,103721.38,761,8914.87,6.88,72,6,4,96560.61,0.086,151.48,0.0175,0.851,0.086,low,0
CUST000248,28,27561.92,630,27327.66,11.18,48,4,0,9135.24,0.9915,708.69,0.3086,0.138,0.9915,medium,0
CUST000249,25,61879.64,621,30093.37,10.0,36,1,4,25787.67,0.4863,971.03,0.1883,0.608,0.4863,medium,0
CUST000250,41,34894.26,631,11568.06,12.01,72,16,1,18340.22,0.3315,226.22,0.0778,0.334,0.3315,medium,0
CUST000251,33,32355.69,571,14980.07,12.46,48,8,3,3362.3,0.463,397.87,0.1476,0.393,0.463,high,0
CUST000252,55,78758.29,604,130539.25,10.88,48,26,1,31099.43,1.6575,3366.25,0.5129,0.256,1.6575,medium,0
CUST000253,36,61205.54,694,16074.43,9.02,72,2,3,67445.59,0.2626,289.91,0.0568,0.578,0.2626,medium,0
CUST000254,30,67180.58,633,28946.54,10.51,36,3,2,53322.01,0.4309,940.97,0.1681,0.884,0.4309,medium,0
CUST000255,34,155132.99,672,53613.92,8.71,48,10,4,115319.71,0.3456,1326.81,0.1026,0.843,0.3456,medium,0
CUST000256,64,35723.74,677,77845.42,10.14,48,13,2,14241.85,2.1791,1979.6,0.665,0.873,2.1791,medium,0
CUST000257,29,36970.1,824,41136.5,7.76,84,7,1,31423.48,1.1127,636.25,0.2065,0.698,1.1127,low,0
CUST000258,42,38058.89,730,48220.17,9.73,48,14,4,30296.0,1.267,1216.75,0.3836,0.362,1.267,low,0
CUST000259,51,64848.85,554,17391.17,11.22,72,15,2,71429.72,0.2682,332.99,0.0616,0.415,0.2682,high,0
CUST000260,36,43853.8,674,39042.39,10.74,12,4,4,49334.3,0.8903,3445.9,0.9429,0.592,0.8903,medium,0
CUST000261,43,53101.77,573,33796.71,11.23,60,7,3,36281.2,0.6365,738.7,0.1669,0.902,0.6365,high,0
CUST000262,53,64522.13,724,51455.28,10.42,72,31,3,15709.12,0.7975,964.19,0.1793,0.776,0.7975,low,0
CUST000263,53,71343.75,716,25794.09,8.23,60,3,4,6342.27,0.3615,525.86,0.0884,0.82,0.3615,low,0
CUST000264,22,23215.32,714,30473.5,8.96,84,0,0,20040.51,1.3126,489.67,0.2531,0.108,1.3126,low,0
CUST000265,61,55393.11,577,14063.89,12.37,60,30,3,3771.8,0.2539,315.48,0.0683,0.552,0.2539,high,0
CUST000266,39,78740.96,676,40493.65,10.09,36,0,4,77570.15,0.5143,1308.33,0.1994,0.673,0.5143,medium,0
CUST000267,28,49649.48,682,47238.77,11.11,60,1,1,13441.2,0.9514,1029.68,0.2489,0.547,0.9514,medium,0
CUST000268,47,38862.3,687,20386.64,8.5,48,14,4,12812.48,0.5246,502.5,0.1552,0.693,0.5246,medium,0
CUST000269,27,40314.91,655,30738.78,10.86,84,5,0,6350.63,0.7625,524.06,0.156,0.422,0.7625,medium,0
CUST000270,22,39520.04,780,15728.59,8.51,12,1,3,31285.78,0.398,1371.92,0.4166,0.382,0.398,low,0
CUST000271,55,45067.1,644,64099.17,11.88,24,13,4,26897.19,1.4223,3013.78,0.8025,0.14,1.4223,medium,0
CUST000272,56,53554.21,762,11033.2,8.45,12,11,2,3642.05,0.206,962.06,0.2156,0.276,0.206,low,0
CUST000273,47,55280.34,751,28264.74,9.77,36,5,4,18051.41,0.5113,908.97,0.1973,0.809,0.5113,low,0
CUST000274,43,79178.98,638,62668.14,10.39,72,4,0,49559.06,0.7915,1173.34,0.1778,0.928,0.7915,medium,0
CUST000275,26,137930.35,650,20592.84,10.02,84,4,4,69821.52,0.1493,342.08,0.0298,0.758,0.1493,medium,0
CUST000276,50,94279.87,806,19658.87,7.35,36,17,3,51535.75,0.2085,610.16,0.0777,0.678,0.2085,low,0
CUST000277,61,40575.35,657,12008.02,9.75,24,4,0,14532.79,0.2959,552.72,0.1635,0.423,0.2959,medium,0
CUST000278,46,32422.46,599,16972.02,10.97,12,2,0,36780.18,0.5235,1499.78,0.5551,0.478,0.5235,medium,1
CUST000279,27,48261.61,698,68206.85,8.6,48,4,4,30853.98,1.4133,1684.41,0.4188,0.188,1.4133,medium,0
CUST000280,60,31280.2,758,23661.55,8.63,36,24,0,12062.41,0.7564,748.36,0.2871,0.43,0.7564,low,0
CUST000281,37,47941.72,733,13716.66,9.06,24,12,1,10051.75,0.2861,627.02,0.1569,0.356,0.2861,low,0
CUST000282,49,58225.83,693,36151.39,8.97,36,15,0,27092.11,0.6209,1149.1,0.2368,0.903,0.6209,medium,0
CUST000283,61,55833.31,850,18349.47,5.59,12,8,2,3226.19,0.3286,1575.82,0.3387,0.436,0.3286,low,0
CUST000284,43,38601.69,630,19277.88,10.72,48,20,4,7972.91,0.4994,495.63,0.1541,0.373,0.4994,medium,0
CUST000285,42,36797.15,775,63089.05,7.03,48,10,2,32937.33,1.7145,1511.62,0.493,0.638,1.7145,low,0
CUST000286,42,37917.35,613,35697.98,10.87,84,12,2,6861.94,0.9415,608.8,0.1927,0.579,0.9415,medium,0
CUST000287,65,38234.73,730,30386.5,9.7,12,29,1,21190.57,0.7947,2667.22,0.8371,0.348,0.7947,low,0
CUST000288,48,24783.05,803,79025.56,7.96,24,20,2,8136.88,3.1887,3572.67,1.7299,0.66,3.1887,low,0
CUST000289,26,37206.74,648,31936.96,10.39,60,3,4,19009.89,0.8584,684.71,0.2208,0.531,0.8584,medium,0
CUST000290,56,56982.85,732,89870.29,7.47,36,34,4,44669.28,1.5771,2794.29,0.5884,0.172,1.5771,low,0
CUST000291,44,45268.82,616,11759.4,10.18,60,1,4,53469.24,0.2598,250.9,0.0665,0.676,0.2598,medium,0
CUST000292,49,35280.35,677,78963.0,8.78,12,8,1,22483.38,2.2382,6897.38,2.346,0.541,2.2382,medium,0
CUST000293,50,38834.91,697,26639.39,9.18,48,24,4,32776.78,0.686,665.2,0.2055,0.228,0.686,medium,0
CUST000294,40,83681.82,850,19564.63,6.25,12,3,1,37705.18,0.2338,1686.11,0.2418,0.392,0.2338,low,0
CUST000295,44,39330.37,763,40503.14,8.17,48,22,3,16390.77,1.0298,992.04,0.3027,0.355,1.0298,low,0
CUST000296,43,112534.86,726,21686.06,9.42,72,5,1,72404.14,0.1927,395.44,0.0422,0.569,0.1927,low,0
CUST000297,51,63946.03,768,44015.16,7.34,48,20,1,16903.81,0.6883,1060.95,0.1991,0.659,0.6883,low,0
CUST000298,34,61591.14,765,54261.89,8.05,48,6,0,52995.85,0.881,1325.97,0.2583,0.275,0.881,low,0
CUST000299,26,91305.98,731,24336.42,9.11,84,4,1,42974.25,0.2665,392.91,0.0516,0.268,0.2665,low,0
CUST000300,53,52366.44,776,16478.94,8.06,72,20,4,26022.72,0.3147,289.41,0.0663,0.434,0.3147,low,0
CUST000301,51,57867.03,648,27371.21,10.89,84,21,2,64029.0,0.473,467.08,0.0969,0.602,0.473,medium,0
CUST000302,37,87142.79,695,27663.3,9.02,24,11,1,55549.05,0.3174,1264.04,0.1741,0.456,0.3174,medium,0
CUST000303,33,26584.0,739,39627.97,8.68,60,11,1,18293.77,1.4907,816.47,0.3686,0.516,1.4907,low,0
CUST000304,50,129762.95,655,30683.8,10.76,84,11,0,78805.07,0.2365,521.52,0.0482,0.266,0.2365,medium,0
CUST000305,63,54842.61,806,25408.08,7.36,72,31,3,47530.1,0.4633,437.59,0.0957,0.477,0.4633,low,0
CUST000306,36,55578.94,728,30090.52,8.32,36,3,4,21229.54,0.5414,947.38,0.2045,0.764,0.5414,low,0
CUST000307,53,40098.93,695,51235.05,9.75,12,7,2,37748.33,1.2777,4498.42,1.3462,0.8,1.2777,medium,0
CUST000308,24,30886.3,690,17675.37,10.48,48,2,1,36700.4,0.5723,452.38,0.1758,0.187,0.5723,medium,0
CUST000309,41,83932.73,558,19238.08,13.46,12,14,2,37842.21,0.2292,1722.45,0.2463,0.794,0.2292,high,0
CUST000310,37,58089.8,805,25862.51,6.53,72,11,4,45175.64,0.4452,435.12,0.0899,0.241,0.4452,low,0
CUST000311,35,38183.56,830,11284.57,7.82,60,5,4,14251.93,0.2955,227.84,0.0716,0.558,0.2955,low,0
CUST000312,40,18224.78,715,19905.82,9.42,84,16,0,3752.98,1.0922,324.53,0.2137,0.738,1.0922,low,0
CUST000313,39,30959.81,736,31141.0,9.88,24,4,1,6754.81,1.0059,1435.27,0.5563,0.374,1.0059,low,0
CUST000314,47,38031.29,577,45409.4,11.93,60,20,2,29359.58,1.194,1008.5,0.3182,0.419,1.194,high,0
CUST000315,27,65682.68,672,81469.35,9.77,72,2,2,37629.61,1.2403,1499.86,0.274,0.515,1.2403,medium,0
CUST000316,27,30286.64,557,17762.68,13.05,48,5,2,31123.22,0.5865,476.97,0.189,0.776,0.5865,high,0
CUST000317,35,48025.45,699,23277.87,9.5,36,13,2,21055.24,0.4847,745.66,0.1863,0.591,0.4847,medium,0
CUST000318,43,57435.91,579,63975.71,13.1,84,1,0,9448.84,1.1139,1167.32,0.2439,0.766,1.1139,high,1
CUST000319,32,47241.69,769,33045.32,7.94,12,6,1,56456.1,0.6995,2873.64,0.7299,0.873,0.6995,low,0
CUST000320,39,60206.7,725,35193.8,7.78,36,8,0,28755.94,0.5845,1099.28,0.2191,0.868,0.5845,low,0
CUST000321,41,65462.01,786,30270.01,8.46,84,7,3,52618.89,0.4624,478.76,0.0878,0.698,0.4624,low,0
CUST000322,30,67443.92,672,63835.86,10.34,60,7,0,3997.53,0.9465,1367.03,0.2432,0.392,0.9465,medium,0
CUST000323,30,36156.91,824,26262.71,6.95,24,6,0,32193.31,0.7264,1175.25,0.39,0.187,0.7264,low,0
CUST000324,30,25749.0,690,17878.77,9.35,84,2,1,3313.21,0.6943,290.84,0.1355,0.579,0.6943,medium,0
CUST000325,44,71559.86,627,20584.42,11.63,72,4,3,54277.25,0.2877,398.48,0.0668,0.476,0.2877,medium,0
CUST000326,30,20946.08,643,6283.44,11.4,60,6,2,24250.03,0.3,137.87,0.079,0.367,0.3,medium,0
CUST000327,27,24034.46,740,43108.7,7.94,60,4,4,9076.83,1.7936,872.85,0.4358,0.9,1.7936,low,0
CUST000328,41,59364.75,602,26143.95,10.58,60,16,1,54023.12,0.4404,562.97,0.1138,0.351,0.4404,medium,0
CUST000329,37,48941.4,587,66306.22,11.74,12,7,3,38360.01,1.3548,5883.17,1.4425,0.16,1.3548,medium,1
CUST000330,45,72752.1,662,27340.69,11.56,24,12,4,38849.12,0.3758,1281.41,0.2114,0.564,0.3758,medium,0
CUST000331,26,53840.02,516,23195.04,11.73,12,0,2,16049.95,0.4308,2057.92,0.4587,0.884,0.4308,high,0
CUST000332,40,36066.04,599,22727.7,11.91,60,13,3,30911.56,0.6302,504.53,0.1679,0.17,0.6302,medium,0
CUST000333,39,110079.59,731,19097.12,7.63,12,16,1,128843.8,0.1735,1657.96,0.1807,0.232,0.1735,low,0
CUST000334,63,63428.1,791,46853.46,8.22,12,19,3,56416.26,0.7387,4080.48,0.772,0.819,0.7387,low,0
CUST000335,49,50354.02,628,40901.99,9.79,60,19,0,20427.8,0.8123,864.83,0.2061,0.73,0.8123,medium,0
CUST000336,30,58516.76,751,39383.53,9.08,24,7,2,38121.1,0.673,1800.67,0.3693,0.766,0.673,low,0
CUST000337,30,78613.5,637,59304.26,11.51,84,4,0,73672.24,0.7544,1031.41,0.1574,0.125,0.7544,medium,0
CUST000338,26,53579.39,846,17791.7,5.87,60,0,3,30726.57,0.3321,342.89,0.0768,0.406,0.3321,low,0
CUST000339,45,107064.18,695,18199.5,8.57,84,3,4,88353.48,0.17,288.86,0.0324,0.198,0.17,medium,0
CUST000340,22,39428.78,654,34700.16,9.65,48,1,3,43697.36,0.8801,874.26,0.2661,0.252,0.8801,medium,1
CUST000341,63,62023.96,634,26512.91,10.58,36,15,3,68426.88,0.4275,862.73,0.1669,0.372,0.4275,medium,0
CUST000342,29,128543.37,818,34954.21,7.15,12,2,1,125328.34,0.2719,3026.89,0.2826,0.934,0.2719,low,0
CUST000343,51,49866.34,689,38875.16,10.82,84,27,2,21262.81,0.7796,661.96,0.1593,0.57,0.7796,medium,0
CUST000344,58,30938.09,659,9885.75,11.17,72,15,3,14649.64,0.3195,189.03,0.0733,0.926,0.3195,medium,0
CUST000345,56,58668.04,731,20132.45,9.66,24,9,0,65840.63,0.3432,925.85,0.1894,0.12,0.3432,low,0
CUST000346,22,99537.93,581,11174.34,13.23,12,1,2,16875.8,0.1123,999.27,0.1205,0.55,0.1123,medium,0
CUST000347,25,54230.75,763,73891.76,9.66,24,2,0,5449.39,1.3625,3398.15,0.7519,0.297,1.3625,low,0
CUST000348,45,39874.89,766,26288.71,8.06,72,2,4,6376.54,0.6593,461.7,0.1389,0.213,0.6593,low,0
CUST000349,58,45356.91,750,39790.91,7.19,72,8,1,17481.8,0.8773,682.03,0.1804,0.823,0.8773,low,0
CUST000350,42,24115.82,798,61577.68,6.99,36,7,0,27373.58,2.5534,1901.06,0.946,0.216,2.5534,low,0
CUST000351,28,36993.47,711,36185.66,8.27,48,2,3,6986.11,0.9782,887.99,0.288,0.405,0.9782,low,0
CUST000352,51,55121.95,635,17980.19,10.1,12,2,1,53949.86,0.3262,1581.58,0.3443,0.359,0.3262,medium,0
CUST000353,35,48460.32,773,37278.05,9.05,36,2,0,42055.37,0.7692,1186.3,0.2938,0.923,0.7692,low,0
CUST000354,41,41490.66,741,4870.12,7.96,24,0,3,42851.2,0.1174,220.17,0.0637,0.573,0.1174,low,0
CUST000355,28,82202.79,540,21645.12,13.61,24,0,0,9939.93,0.2633,1035.26,0.1511,0.764,0.2633,high,0
CUST000356,47,29618.33,576,53986.87,11.6,72,20,0,21315.49,1.8228,1044.26,0.4231,0.32,1.8228,high,1
CUST000357,26,39716.99,707,26156.36,8.45,72,3,1,6186.93,0.6586,464.37,0.1403,0.82,0.6586,low,0
CUST000358,51,60758.87,686,12459.08,8.43,60,13,3,37703.63,0.2051,255.2,0.0504,0.425,0.2051,medium,0
CUST000359,33,76750.88,640,10572.92,10.02,48,2,0,58040.75,0.1378,268.26,0.0419,0.624,0.1378,medium,0
CUST000360,57,40430.84,800,44807.6,7.44,12,17,3,8402.39,1.1083,3886.15,1.1534,0.27,1.1083,low,0
CUST000361,62,41902.74,652,22181.61,11.94,60,1,3,39774.21,0.5294,492.75,0.1411,0.405,0.5294,medium,0
CUST000362,58,124808.59,710,34822.71,9.31,48,17,1,9981.24,0.279,871.7,0.0838,0.608,0.279,low,0
CUST000363,39,77934.78,699,23030.5,8.2,48,16,2,72624.97,0.2955,564.41,0.0869,0.95,0.2955,medium,0
CUST000364,64,44875.29,674,26309.01,9.24,60,3,1,31953.27,0.5863,549.2,0.1469,0.935,0.5863,medium,0
CUST000365,33,68011.58,684,41755.4,8.85,60,5,2,74885.99,0.6139,863.74,0.1524,0.124,0.6139,medium,0
CUST000366,58,47272.19,686,8111.84,8.71,24,31,4,19164.67,0.1716,369.51,0.0938,0.517,0.1716,medium,0
CUST000367,36,74039.01,707,48962.31,7.92,48,0,2,81856.09,0.6613,1193.48,0.1934,0.271,0.6613,low,0
CUST000368,42,13315.51,847,24741.72,5.24,24,18,1,12523.52,1.8581,1088.11,0.9806,0.82,1.8581,low,0
CUST000369,45,80715.21,596,38857.81,12.19,72,12,4,13413.82,0.4814,763.52,0.1135,0.357,0.4814,medium,0
CUST000370,49,30514.68,630,84831.21,11.78,48,20,2,7638.83,2.78,2224.78,0.8749,0.923,2.78,medium,0
CUST000371,44,44989.88,697,45344.34,8.73,60,5,3,18124.03,1.0079,935.34,0.2495,0.685,1.0079,medium,0
CUST000372,58,61270.69,692,33489.14,9.33,84,36,0,15893.25,0.5466,544.43,0.1066,0.37,0.5466,medium,0
CUST000373,62,144572.59,675,30353.27,10.2,48,9,2,131148.28,0.21,772.76,0.0641,0.302,0.21,medium,0
CUST000374,27,78652.48,768,54842.36,9.1,72,5,2,44330.46,0.6973,991.29,0.1512,0.325,0.6973,low,0
CUST000375,38,65344.5,588,71686.59,12.6,72,0,0,32268.92,1.0971,1423.95,0.2615,0.723,1.0971,medium,0
CUST000376,53,29264.91,704,17110.28,10.57,36,24,0,29356.45,0.5847,556.69,0.2283,0.77,0.5847,low,0
CUST000377,36,47626.17,706,32624.35,8.37,12,12,0,18533.48,0.685,2843.53,0.7165,0.371,0.685,low,0
CUST000378,32,59270.34,809,35317.03,8.48,24,1,4,67159.77,0.5959,1605.04,0.325,0.931,0.5959,low,0
CUST000379,52,43920.19,757,54922.71,8.97,48,30,1,32870.54,1.2505,1365.97,0.3732,0.469,1.2505,low,0
CUST000380,34,28214.08,727,40974.44,8.69,60,11,4,10017.54,1.4523,844.41,0.3591,0.339,1.4523,low,0
CUST000381,58,42877.24,790,24586.84,7.85,48,9,0,19935.91,0.5734,598.51,0.1675,0.463,0.5734,low,0
CUST000382,60,51870.7,666,27155.84,10.12,12,1,1,12783.9,0.5235,2388.95,0.5527,0.348,0.5235,medium,0
CUST000383,41,29931.78,564,70031.68,13.07,48,15,2,4633.66,2.3397,1881.21,0.7542,0.563,2.3397,high,0
CUST000384,45,33485.49,600,7390.61,10.56,12,8,3,19582.87,0.2207,651.68,0.2335,0.292,0.2207,medium,0
CUST000385,64,36771.09,574,72056.74,10.81,72,22,4,19344.71,1.9596,1364.53,0.4453,0.743,1.9596,high,1
CUST000386,46,77220.3,624,103928.82,11.98,48,17,3,54719.96,1.3459,2735.82,0.4251,0.3,1.3459,medium,0
CUST000387,24,76251.66,654,6005.05,10.43,60,2,4,16742.18,0.0788,128.86,0.0203,0.907,0.0788,medium,0
CUST000388,32,137437.45,568,10024.23,13.56,84,3,1,13616.93,0.0729,185.43,0.0162,0.167,0.0729,high,0
CUST000389,62,77664.74,850,61732.37,5.44,60,16,2,85231.24,0.7949,1177.45,0.1819,0.877,0.7949,low,0
CUST000390,47,63181.01,727,44893.55,9.12,84,8,4,36447.91,0.7106,725.03,0.1377,0.842,0.7106,low,0
CUST000391,55,68976.27,702,28638.88,10.31,12,26,1,15204.42,0.4152,2521.94,0.4387,0.6,0.4152,low,0
CUST000392,28,47659.3,619,22733.5,11.31,12,6,2,49927.72,0.477,2012.51,0.5067,0.848,0.477,medium,0
CUST000393,63,22883.45,672,14866.2,10.02,60,30,0,5675.77,0.6496,316.01,0.1657,0.443,0.6496,medium,0
CUST000394,47,29833.43,694,62019.33,8.24,36,22,1,3182.77,2.0789,1950.33,0.7845,0.504,2.0789,medium,0
CUST000395,43,74105.31,554,14856.95,13.37,36,9,2,75533.58,0.2005,503.24,0.0815,0.829,0.2005,high,0
CUST000396,36,74857.91,601,23510.92,10.38,72,7,2,26936.34,0.3141,440.08,0.0705,0.454,0.3141,medium,0
CUST000397,35,62788.26,602,28659.07,12.7,48,11,3,57979.76,0.4564,764.59,0.1461,0.837,0.4564,medium,0
CUST000398,32,26894.81,631,32593.53,9.58,72,8,3,5540.26,1.2119,596.94,0.2663,0.824,1.2119,medium,1
CUST000399,34,23936.33,715,26588.05,10.33,24,0,1,2107.16,1.1108,1230.96,0.6171,0.143,1.1108,low,0
CUST000400,45,62857.18,697,60991.16,10.53,60,12,0,52382.06,0.9703,1311.84,0.2504,0.306,0.9703,medium,0
CUST000401,52,51862.49,645,28951.53,10.86,36,11,1,52552.36,0.5582,945.92,0.2189,0.32,0.5582,medium,0
CUST000402,23,62597.72,683,27566.46,9.5,24,0,1,49733.07,0.4404,1265.7,0.2426,0.676,0.4404,medium,0
CUST000403,23,35742.79,626,11596.25,12.07,84,0,3,39254.26,0.3244,205.14,0.0689,0.65,0.3244,medium,0
CUST000404,38,107722.05,580,17752.06,12.23,36,8,3,116318.85,0.1648,591.57,0.0659,0.824,0.1648,medium,0
CUST000405,41,35479.73,751,22539.63,9.01,84,19,3,25622.05,0.6353,362.76,0.1227,0.106,0.6353,low,0
CUST000406,45,85946.81,626,31805.56,11.16,60,19,2,33798.35,0.3701,694.07,0.0969,0.192,0.3701,medium,0
CUST000407,62,33660.95,850,13192.99,5.98,36,16,2,8974.48,0.3919,401.24,0.143,0.54,0.3919,low,0
CUST000408,60,56354.61,730,34484.99,8.61,36,8,0,45292.8,0.6119,1090.36,0.2322,0.948,0.6119,low,0
CUST000409,46,45099.23,669,27619.76,10.83,60,22,4,44576.84,0.6124,598.18,0.1592,0.392,0.6124,medium,0
CUST000410,62,45882.96,757,101347.84,9.21,72,22,4,18134.05,2.2088,1837.43,0.4806,0.244,2.2088,low,0
CUST000411,40,38144.19,570,25515.23,10.89,24,8,4,35373.24,0.6689,1187.91,0.3737,0.256,0.6689,high,0
CUST000412,27,156509.06,615,71931.54,10.37,24,5,2,83504.38,0.4596,3331.57,0.2554,0.854,0.4596,medium,0
CUST000413,51,104293.61,635,37850.14,11.85,48,1,4,74816.07,0.3629,993.95,0.1144,0.628,0.3629,medium,0
CUST000414,29,102005.14,649,23809.78,11.62,48,4,3,11442.05,0.2334,622.57,0.0732,0.826,0.2334,medium,0
CUST000415,48,37731.24,598,18222.88,13.0,48,4,2,39306.63,0.483,488.87,0.1555,0.253,0.483,medium,0
CUST000416,33,28260.68,682,16949.88,9.3,12,0,3,10302.63,0.5998,1484.65,0.6304,0.747,0.5998,medium,0
CUST000417,53,54459.01,555,32811.3,13.26,84,5,1,41206.5,0.6025,601.55,0.1326,0.638,0.6025,high,0
CUST000418,46,71331.12,520,33672.41,11.61,60,6,2,81501.43,0.4721,742.4,0.1249,0.858,0.4721,high,0
CUST000419,23,85173.96,583,73390.03,12.37,72,0,1,72189.48,0.8616,1448.95,0.2041,0.393,0.8616,medium,0
CUST000420,59,59193.0,623,26017.86,10.46,12,2,2,67523.4,0.4395,2292.95,0.4648,0.488,0.4395,medium,0
CUST000421,49,63022.5,686,37169.86,10.94,24,10,3,29188.15,0.5898,1731.37,0.3297,0.26,0.5898,medium,0
CUST000422,47,32392.98,693,11519.21,8.2,24,23,1,9486.89,0.3556,522.03,0.1934,0.119,0.3556,medium,0
CUST000423,63,46627.62,607,17303.81,12.24,48,40,2,43687.15,0.3711,457.72,0.1178,0.63,0.3711,medium,0
CUST000424,28,85497.46,767,38773.13,8.62,12,0,0,45253.11,0.4535,3383.94,0.475,0.423,0.4535,low,0
CUST000425,31,29985.2,654,55706.86,9.54,72,0,2,16012.16,1.8578,1019.14,0.4079,0.186,1.8578,medium,0
CUST000426,30,52248.82,850,34063.81,6.26,12,8,4,9686.66,0.652,2935.82,0.6743,0.197,0.652,low,0
CUST000427,34,53445.73,655,29147.5,11.23,84,8,1,24671.09,0.5454,502.61,0.1128,0.448,0.5454,medium,0
CUST000428,35,45770.2,736,47763.71,9.34,48,5,1,2432.63,1.0436,1196.33,0.3137,0.671,1.0436,low,0
CUST000429,64,34416.96,573,8939.87,12.02,12,32,0,30359.14,0.2598,794.38,0.277,0.186,0.2598,high,0
CUST000430,40,61611.02,591,7392.83,10.97,12,3,1,65015.74,0.12,653.29,0.1272,0.824,0.12,medium,0
CUST000431,49,58387.69,850,26805.37,7.22,12,27,0,3568.84,0.4591,2322.1,0.4772,0.218,0.4591,low,0
CUST000432,50,71490.57,686,25353.35,11.15,36,28,0,34209.34,0.3546,831.84,0.1396,0.391,0.3546,medium,0
CUST000433,51,74130.65,656,31584.93,9.7,48,22,3,71898.13,0.4261,796.53,0.1289,0.652,0.4261,medium,0
CUST000434,25,56656.61,626,48787.3,12.42,84,1,0,29939.16,0.8611,872.23,0.1847,0.602,0.8611,medium,0
CUST000435,33,45309.32,619,37119.8,11.45,84,5,4,3766.96,0.8193,644.4,0.1707,0.682,0.8193,medium,0
CUST000436,30,32718.29,682,26756.39,9.81,48,1,3,18217.25,0.8178,676.17,0.248,0.154,0.8178,medium,0
CUST000437,65,79909.74,717,26502.22,9.23,72,36,4,24578.85,0.3317,480.75,0.0722,0.912,0.3317,low,0
CUST000438,61,70826.95,791,37597.25,6.47,72,15,3,31702.99,0.5308,631.47,0.107,0.675,0.5308,low,0
CUST000439,57,49249.71,575,14199.07,13.18,60,3,0,38902.77,0.2883,324.38,0.079,0.233,0.2883,high,0
CUST000440,32,42729.67,631,24048.24,9.6,48,5,1,18396.37,0.5628,605.32,0.17,0.336,0.5628,medium,0
